Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,EV Total Port Count (Beta),EV CHAdeMO Port Count (Beta),EV J1772 Port Count (Beta),EV CCS Port Count (Beta),EV NEMA 14-50 Port Count (Beta),EV NEMA 515 Port Count (Beta),EV NEMA 520 Port Count (Beta),EV Tesla Port Count (Beta),EV CCS 150+ kW Port Count (Beta)
ELEC,Mohawk High School,38300 Wendling Road,Unlimited charging is available to all Emerald People’s Utility District customers for a monthly fee of $10.00. This charge would be added to your normal monthly power bill. Please allow 2 business days for Emerald to activate your unlimited subscription.,Marcola,OR,97454,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,4,,,SemaCharge Network,https://semaconnect.com/,GPS,44.1710983,-122.853148,2022-11-10,213387,2022-11-10 00:33:34 UTC,,,,2022-04-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.50/Hr Parking Fee,,,,,,,,,,,4,0,4,0,0,0,0,0,0
ELEC,Tigard Senior Center,8740 SW Omara St.,,Tigard,OR,97223,,888-998-2546,T,2022-09-29,TEMPORARILY UNAVAILABLE (Public),MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,45.422253,-122.766953,2022-10-05,213858,2022-10-05 22:58:55 UTC,,,,2022-04-12,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,Tigard City Hall,8720 SW Burnham St,,Tigard,OR,97223,,888-998-2546,T,2022-09-08,TEMPORARILY UNAVAILABLE (Public),MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,45.425516,-122.765744,2022-10-05,213859,2022-10-05 22:58:55 UTC,,,,2022-04-12,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,WCEH - Brookings,325 5th St,,Brookings,OR,97415,,866-300-3827,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1,1,,EVCS,https://evcs.com,GPS,42.054112,-124.290911,2022-05-05,214086,2022-05-05 20:22:04 UTC,P,,,2022-04-13,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GROCERY,,,,,,,,,,,,,,,,,false,2,1,1,1,0,0,0,0,0
ELEC,Coos Bay - Fred Meyer,1020 1st St,,Coos Bay,OR,97420,,866-300-3827,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1,1,,EVCS,https://evcs.com,GPS,43.357507,-124.210676,2022-05-05,214087,2022-05-05 20:22:04 UTC,P,,,2022-04-13,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GROCERY,,,,,,,,,,,,,,,,,false,2,1,1,1,0,0,0,0,0
ELEC,The Eddy 1,801 SW Bradbury Way,,Bend,OR,97702,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,44.0482858,-121.3239396,2022-11-10,214106,2022-11-10 00:33:34 UTC,,,,2022-04-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,Milwaukie Electric Avenue,10880 SE McLoughlin Blvd,,milwaukie,OR,97222,,855-900-7584,E,,Public,24 hours daily,,,,,,2,1,,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,GPS,45.444555,-122.642393,2022-11-10,214140,2022-11-10 01:20:56 UTC,,,,2022-04-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,3,1,2,1,0,0,0,0,0
ELEC,Southern Oregon Community College,1988 Newmark Ave,,Coos Bay,OR,97420,,855-885-9571,E,,Public,,,,,,,4,,,OpConnect,http://www.opconnect.com/,GPS,43.39174,-124.25738,2022-11-10,214227,2022-11-10 01:59:21 UTC,,,,2022-04-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,0,0,0,0
ELEC,CITY OF TALENT STATION1,108 New St,,Talent,OR,97540,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.246025,-122.786545,2022-11-10,214266,2022-11-10 01:14:27 UTC,,,,2022-04-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0
ELEC,CITY OF TALENT STATION2,108 New St,,Talent,OR,97540,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.246105,-122.786601,2022-11-10,214267,2022-11-10 01:14:27 UTC,,,,2022-04-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,TOYOTAEUGENE KENDALL CT4K,373 Goodpasture Island Rd,,Eugene,OR,97401,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.07396,-123.109163,2022-11-10,214355,2022-11-10 01:15:01 UTC,,,,2022-04-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,GRESHAM STATION7,675 NE 181st Ave,,Portland,OR,97230,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.52743,-122.477543,2022-11-10,214358,2022-11-10 01:15:06 UTC,,,,2022-04-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,LBCC  BCN2,931 NW Reiman Ave,,Corvallis,OR,97330,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.57349,-123.26235,2022-11-10,214984,2022-11-10 01:14:56 UTC,,,,2022-04-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,OMIC STATION 1,32970 W Lane Rd,,Scappoose,OR,97056,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.766011,-122.865287,2022-11-10,215020,2022-11-10 01:05:56 UTC,,,,2022-04-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0
ELEC,GRESHAM STATION6,82 NW 2nd St,,Gresham,OR,97030,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.499127,-122.432351,2022-11-10,215028,2022-11-10 01:13:19 UTC,,,,2022-04-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,GRESHAM STATION4,82 NW 2nd St,,Gresham,OR,97030,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.499147,-122.432229,2022-11-10,215029,2022-11-10 01:13:19 UTC,,,,2022-04-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,GRESHAM STATION5,82 NW 2nd St,,Gresham,OR,97030,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.49912,-122.432326,2022-11-10,215030,2022-11-10 01:13:20 UTC,,,,2022-04-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,LITHIA TOY 1 SHOP 1,1420 N Riverside Ave,,Medford,OR,97501,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.340221,-122.876022,2022-11-10,218158,2022-11-10 01:15:24 UTC,,,,2022-05-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0
ELEC,HOOD RIVER INN STATION 1,1108 E Marina Dr,,Hood River,OR,97031,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.711105,-121.49901,2022-11-10,218166,2022-11-10 01:15:34 UTC,,,,2022-05-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,HOOD RIVER INN STATION 2,1108 E Marina Dr,,Hood River,OR,97031,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.711268,-121.498665,2022-11-10,218167,2022-11-10 01:15:34 UTC,,,,2022-05-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,Northern Wasco County People's Utility District,2345 River Rd,,The Dalles,OR,97058,,541-296-2226,E,,Private,Fleet vehicle use only,,,,,,1,,,Non-Networked,,200-9,45.615814,-121.198541,2022-06-14,218190,2022-06-14 16:24:51 UTC,T,,,2019-09-19,,,,,J1772,US,,,,Privé,,private,,,UTILITY,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0
ELEC,Northern Wasco County People's Utility District,2345 River Rd,,The Dalles,OR,97058,,541-296-2226,E,,Private,For employee use only,,,,,,1,,,Non-Networked,,200-9,45.615814,-121.198541,2022-06-14,218191,2022-06-14 16:24:51 UTC,T,,,2019-09-19,,,,,J1772,US,,,,Privé,,private,,,UTILITY,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0
ELEC,Ashland Hills Hotel,2525 Ashland Avenue,Stations are restricted to overnight guests only.,Ashland,OR,44805,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,4,,,SemaCharge Network,https://semaconnect.com/,GPS,40.869793,-82.2986415,2022-11-10,218193,2022-11-10 00:33:34 UTC,,,,2022-05-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$1.00/Hr Parking Fee , $0.21/kWh Energy Fee",,,,,,,,,,,4,0,4,0,0,0,0,0,0
ELEC,FGL&P WELLS FARGO,1911 21st Ave,,Forest Grove,OR,97116,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.520416,-123.113347,2022-11-10,218485,2022-11-10 01:13:24 UTC,,,,2022-05-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,GRESHAM ROCKWOOD,458 SE 185th Ave,,Portland,OR,97233,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.51991,-122.472144,2022-11-10,218491,2022-11-10 01:14:28 UTC,,,,2022-05-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,WEST NORTH,2020 Mission St SE,,Salem,OR,97302,,888-758-4389,E,,Public,Mon 8:00am - 5:00pm; Tue 8:00am - 5:00pm; Wed 8:00am - 5:00pm; Thu 8:00am - 5:00pm; Fri 8:00am - 5:00pm; Sat 12:00pm - 5:00pm; Sun 12:00pm - 5:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.926308,-123.02089,2022-11-10,218501,2022-11-10 01:15:14 UTC,,,,2022-05-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,WEST SOUTH,2020 Mission St SE,,Salem,OR,97302,,888-758-4389,E,,Public,Mon 8:00am - 5:00pm; Tue 8:00am - 5:00pm; Wed 8:00am - 5:00pm; Thu 8:00am - 5:00pm; Fri 8:00am - 5:00pm; Sat 12:00pm - 5:00pm; Sun 12:00pm - 5:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.92627,-123.0209,2022-11-10,218502,2022-11-10 01:15:14 UTC,,,,2022-05-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,WEST WEST 1,2020 Mission St SE,,Salem,OR,97302,,888-758-4389,E,,Public,Mon 8:00am - 5:00pm; Tue 8:00am - 5:00pm; Wed 8:00am - 5:00pm; Thu 8:00am - 5:00pm; Fri 8:00am - 5:00pm; Sat 12:00pm - 5:00pm; Sun 12:00pm - 5:00pm,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.926177,-123.021348,2022-11-10,218503,2022-11-10 01:15:14 UTC,,,,2022-05-19,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0
ELEC,WEST WEST 4,2020 Mission St SE,,Salem,OR,97302,,888-758-4389,E,,Public,Mon 8:00am - 5:00pm; Tue 8:00am - 5:00pm; Wed 8:00am - 5:00pm; Thu 8:00am - 5:00pm; Fri 8:00am - 5:00pm; Sat 12:00pm - 5:00pm; Sun 12:00pm - 5:00pm,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.926321,-123.021344,2022-11-10,218504,2022-11-10 01:15:14 UTC,,,,2022-05-19,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0
ELEC,LANE COUNTY LC DDS (N.WEST),2513 Martin Luther King Jr Blvd,,Eugene,OR,97401,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.061626,-123.07079,2022-11-10,218514,2022-11-10 01:15:33 UTC,,,,2022-05-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,LANE COUNTY LC DDS (N.EAST),2513 Martin Luther King Jr Blvd,,Eugene,OR,97401,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.061817,-123.070473,2022-11-10,218525,2022-11-10 01:15:36 UTC,,,,2022-05-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,LANE COUNTY LC DDS (SOUTH),2513 Martin Luther King Jr Blvd,,Eugene,OR,97401,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.061428,-123.070574,2022-11-10,218526,2022-11-10 01:15:36 UTC,,,,2022-05-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,Fairfield Inn & Suites by Marriott Klamath Falls,460 Timbermill Dr,,Klamath Falls,OR,97601,,541-205-4800,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,42.2199629305018,-121.781643175874,2022-06-14,218606,2022-06-14 16:24:51 UTC,P,,,2022-05-13,,,,,J1772 TESLA,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,,,,,,,,,,,false,2,0,1,0,0,0,0,1,0
ELEC,CITY OF TALENT STATION3,108 New St,,Talent,OR,97540,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.24615,-122.78663,2022-11-10,219467,2022-11-10 01:14:27 UTC,,,,2022-05-24,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0
ELEC,"Kroger-Fred Meyer 482 (Beaverton, OR)",15995 SW Walker Rd,,Beaverton,OR,97006,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,45.51837,-122.8399,2022-11-10,220265,2022-11-10 01:23:48 UTC,,,,2022-05-27,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,4,0,0,4,0,0,0,0,4
ELEC,WEST WEST 3,1900 Hines St SE,,Salem,OR,97302,,888-758-4389,E,,Public,Mon 8:00am - 5:00pm; Tue 8:00am - 5:00pm; Wed 8:00am - 5:00pm; Thu 8:00am - 5:00pm; Fri 8:00am - 5:00pm; Sat 12:00pm - 5:00pm; Sun 12:00pm - 5:00pm,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.926137,-123.02137,2022-11-10,220390,2022-11-10 01:15:14 UTC,,,,2022-06-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0
ELEC,Olsen Run Winery - Tesla Supercharger,32900 Diamond Hill Rd,,Harrisburg,OR,97449,,877-798-3752,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,44.2797906385357,-123.06321471244,2022-06-14,220689,2022-06-14 16:24:51 UTC,P,,,2022-05-27,,,,,TESLA,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,BREWERY_DISTILLERY_WINERY,,,,,,,,,,,,,,,,,false,8,0,0,0,0,0,0,8,0
ELEC,Oliver Station Apartments - East,5990 Southeast 92nd Avenue,,Portland,OR,97266,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,45.4791499,-122.5684248,2022-11-10,220743,2022-11-10 00:33:34 UTC,,,,2022-06-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,1,0,1,0,0,0,0,0,0
ELEC,CROOKCOUNTY FAIRGROUNDS,1280 Main St,,Prineville,OR,97754,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.292665,-120.841633,2022-11-10,220806,2022-11-10 01:11:21 UTC,,,,2022-06-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,LANE COUNTY LC P&P (SOUTH),2699 Roosevelt Blvd,,Eugene,OR,97402,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.064324,-123.136006,2022-11-10,221122,2022-11-10 01:13:46 UTC,,,,2022-06-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,BEAVERTON CNTRL THE ROUND #1,3925 SW Rose Biggi Ave,,Beaverton,OR,97005,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.490991,-122.80837,2022-11-10,221139,2022-11-10 01:15:47 UTC,,,,2022-06-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0
ELEC,AVIVA HEALTH AVIVA HEALTH 1,150 Kenneth Ford Dr,,Roseburg,OR,97470,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.262226,-123.351291,2022-11-10,221211,2022-11-10 01:15:53 UTC,,,,2022-06-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,AVIVA HEALTH AVIVA HEALTH 2,150 Kenneth Ford Dr,,Roseburg,OR,97470,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.2624,-123.351175,2022-11-10,221212,2022-11-10 01:15:53 UTC,,,,2022-06-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,"Kroger-Fred Meyer 663 (Sandy, OR)",16625 SE 362nd Dr,,Sandy,OR,97055,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,45.40309,-122.29418,2022-11-10,221266,2022-11-10 01:23:00 UTC,,,,2022-06-14,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,4,0,0,4,0,0,0,0,4
ELEC,SAGE Center - Tesla Supercharger,101 Olson Rd NE,,Boardman,OR,97818,,877-798-3752,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,45.8412979807097,-119.683225496532,2022-07-12,221779,2022-07-12 20:31:42 UTC,P,,,2022-06-10,,,,,TESLA,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,,,,,,,,,,,false,8,0,0,0,0,0,0,8,0
ELEC,Columbia Gorge CC,1370 College Way,,Hood River,OR,97031,,855-885-9571,E,,Public,,,,,,,4,,,OpConnect,http://www.opconnect.com/,GPS,45.69564,-121.5274,2022-11-10,222085,2022-11-10 01:59:22 UTC,,,,2022-06-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,0,0,0,0
ELEC,ROGERS TOYOTA FRONT CT4020,80364 US-395,,Hermiston,OR,97838,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.865314,-119.292621,2022-11-10,222485,2022-11-10 01:16:13 UTC,,,,2022-07-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,BEAVERTON CNTRL LIBRARY WEST #1,12375 SW 5th St,,Beaverton,OR,97005,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.484606,-122.804677,2022-11-10,222552,2022-11-10 01:15:47 UTC,,,,2022-07-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,BEAVERTON CNTRL LIBRARY WEST #2,12375 SW 5th St,,Beaverton,OR,97005,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.484559,-122.80468,2022-11-10,222553,2022-11-10 01:15:47 UTC,,,,2022-07-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,BEAVERTON CNTRL LIBRARY WEST #3,12375 SW 5th St,,Beaverton,OR,97005,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.484525,-122.804686,2022-11-10,222554,2022-11-10 01:15:47 UTC,,,,2022-07-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,BEAVERTON CNTRL GRIFFITH #1,4755 SW Griffith Dr,,Beaverton,OR,97005,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.485592,-122.798089,2022-11-10,222555,2022-11-10 01:15:47 UTC,,,,2022-07-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,CG WEST CUSTOMER CHARGE,1900 W 6th St,,The Dalles,OR,97058,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.611031,-121.207198,2022-11-10,222563,2022-11-10 01:16:09 UTC,,,,2022-07-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,CG WEST BACKSIDE,1900 W 6th St,,The Dalles,OR,97058,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.611188,-121.207436,2022-11-10,222564,2022-11-10 01:16:09 UTC,,,,2022-07-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0
ELEC,Albertsons,16199 Boones Ferry Rd,,Lake Oswego,OR,97035,,888-264-2208,E,,Public - Credit card at all times,9am-3am daily,A D Debit M V,,,,,2,,,Volta,https://voltacharging.com/,GPS,45.4091795166501,-122.722492429575,2022-08-10,222814,2022-08-10 13:32:10 UTC,P,,,2022-07-01,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GROCERY,,,,,,,,,,,,,,,,,false,2,0,2,0,0,0,0,0,0
ELEC,TOY EV CHARGER TOYOTA EV CHARG,4300 SW Murray Blvd,,Beaverton,OR,97005,,888-758-4389,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.488323,-122.825485,2022-11-10,222878,2022-11-10 01:16:14 UTC,,,,2022-07-08,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0
ELEC,Grocery Outlet - Tesla Supercharger,1575 US-97,,Madras,OR,97741,,877-798-3752,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,44.614312,-121.134674,2022-08-10,223506,2022-08-10 13:32:10 UTC,P,,,2022-07-11,,,,,TESLA,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GROCERY,,,,,,,,,,,,,,,,,false,8,0,0,0,0,0,0,8,0
ELEC,Park Motel and Cabins,85034 Highway 101,,Florence,OR,97439,,800-392-0441,E,,Public,24 hours daily; for guest use only,,,,,,2,,,Non-Networked,,200-9,43.943891,-124.104947,2022-09-14,223674,2022-09-14 15:49:44 UTC,P,,,2021-10-01,,,,,TESLA,US,,,,Public,,public,,,INN,,,,,,,,,,,,,,,,,true,2,0,0,0,0,0,0,2,0
